"f_21:0","f_21:1","f_21:2","Points:0","Points:1","Points:2"
0,0,0,2.08,3,0
0,0,0,2.09,3,0
0,0,0,2.1,3,0
0,0,0,2.11,3,0
0,0,0,2.12,3,0
0,0,0,2.13,3,0
0,0,0,2.14,3,0
0,0,0,2.15,3,0
0,0,0,2.16,3,0
0,0,0,2.17,3,0
0,0,0,2.18,3,0
0,0,0,2.19,3,0
0,0,0,2.2,3,0
0,0,0,2.21,3,0
0,0,0,2.22,3,0
0.021366,0.0024999,0,0.62,1.72,0
0.02388,0.00283,0,0.63,1.72,0
0.024191,0.0021967,0,0.63,1.73,0
0.021642,0.0019403,0,0.62,1.73,0
0.026636,0.0032016,0,0.64,1.72,0
0.026987,0.0024861,0,0.64,1.73,0
0.030044,0.0028128,0,0.65,1.73,0
0.024424,0.0015743,0,0.63,1.74,0
0.021849,0.0013905,0,0.62,1.74,0
0.027251,0.0017828,0,0.64,1.74,0
0.030343,0.0020193,0,0.65,1.74,0
0.033715,0.0022879,0,0.66,1.74,0
0.024583,0.00096611,0,0.63,1.75,0
0.027431,0.0010953,0,0.64,1.75,0
0.030547,0.0012435,0,0.65,1.75,0
0.033948,0.001414,0,0.66,1.75,0
0.037645,0.0016104,0,0.67,1.75,0
0.027528,0.00042704,0,0.64,1.76,0
0.024668,0.00037494,0,0.63,1.76,0
0.03066,0.00048928,0,0.65,1.76,0
0.034079,0.00056404,0,0.66,1.76,0
0.037798,0.00065412,0,0.67,1.76,0
0.041652,0.0018369,0,0.68,1.75,0
0.04183,0.0007629,0,0.68,1.76,0
0.045977,0.0020985,0,0.69,1.75,0
0.046186,0.00089442,0,0.69,1.76,0
0.050628,0.0024009,0,0.7,1.75,0
0.050874,0.0010534,0,0.7,1.76,0
0.055898,0.0012454,0,0.71,1.76,0
0.027546,-0.00021894,0,0.64,1.77,0
0.030684,-0.00023997,0,0.65,1.77,0
0.03411,-0.00025799,0,0.66,1.77,0
0.03784,-0.00027104,0,0.67,1.77,0
0.041886,-0.00027661,0,0.68,1.77,0
0.04626,-0.00027165,0,0.69,1.77,0
0.050971,-0.00025231,0,0.7,1.77,0
0.056023,-0.00021389,0,0.71,1.77,0
0.061419,-0.00015043,0,0.72,1.77,0
0.030622,-0.00094105,0,0.65,1.78,0
0.027486,-0.00083985,0,0.64,1.78,0
0.034046,-0.0010485,0,0.66,1.78,0
0.037776,-0.001161,0,0.67,1.78,0
0.041824,-0.001277,0,0.68,1.78,0
0.046204,-0.0013943,0,0.69,1.78,0
0.050923,-0.0015102,0,0.7,1.78,0
0.05599,-0.0016207,0,0.71,1.78,0
0.061406,-0.0017212,0,0.72,1.78,0
0.067155,-5.53e-05,0,0.73,1.77,0
0.06717,-0.0018056,0,0.73,1.78,0
0.073274,-0.0018667,0,0.74,1.78,0
0.030476,-0.0016111,0,0.65,1.79,0
0.027353,-0.0014332,0,0.64,1.79,0
0.03389,-0.0018041,0,0.66,1.79,0
0.037609,-0.002012,0,0.67,1.79,0
0.041649,-0.002234,0,0.68,1.79,0
0.046021,-0.0024688,0,0.69,1.79,0
0.050737,-0.0027148,0,0.7,1.79,0
0.055803,-0.0029689,0,0.71,1.79,0
0.061224,-0.0032275,0,0.72,1.79,0
0.066999,-0.0034858,0,0.73,1.79,0
0.073123,-0.0037371,0,0.74,1.79,0
0.079583,-0.0039731,0,0.75,1.79,0
0.030252,-0.0022476,0,0.65,1.8,0
0.033646,-0.0025222,0,0.66,1.8,0
0.037345,-0.0028208,0,0.67,1.8,0
0.041365,-0.0031439,0,0.68,1.8,0
0.045718,-0.003491,0,0.69,1.8,0
0.050417,-0.0038613,0,0.7,1.8,0
0.055469,-0.004253,0,0.71,1.8,0
0.06088,-0.0046634,0,0.72,1.8,0
0.066651,-0.0050886,0,0.73,1.8,0
0.072777,-0.0055233,0,0.74,1.8,0
0.079248,-0.0059601,0,0.75,1.8,0
0.08636,-0.0041837,0,0.76,1.79,0
0.086048,-0.0063899,0,0.76,1.8,0
0.093152,-0.006801,0,0.77,1.8,0
0.033318,-0.0032,0,0.66,1.81,0
0.029953,-0.0028484,0,0.65,1.81,0
0.036987,-0.0035846,0,0.67,1.81,0
0.040977,-0.0040035,0,0.68,1.81,0
0.0453,-0.0044571,0,0.69,1.81,0
0.04997,-0.0049455,0,0.7,1.81,0
0.054994,-0.0054681,0,0.71,1.81,0
0.060381,-0.0060232,0,0.72,1.81,0
0.066131,-0.0066079,0,0.73,1.81,0
0.072243,-0.007218,0,0.74,1.81,0
0.078708,-0.0078474,0,0.75,1.81,0
0.085512,-0.0084881,0,0.76,1.81,0
0.092632,-0.0091294,0,0.77,1.81,0
0.10004,-0.009758,0,0.78,1.81,0
0.032911,-0.0038355,0,0.66,1.82,0
0.029583,-0.0034116,0,0.65,1.82,0
0.036541,-0.004301,0,0.67,1.82,0
0.040491,-0.00481,0,0.68,1.82,0
0.044773,-0.005364,0,0.69,1.82,0
0.049402,-0.0059639,0,0.7,1.82,0
0.054386,-0.0066102,0,0.71,1.82,0
0.059734,-0.0073022,0,0.72,1.82,0
0.065449,-0.0080382,0,0.73,1.82,0
0.07153,-0.008815,0,0.74,1.82,0
0.077971,-0.0096279,0,0.75,1.82,0
0.084759,-0.01047,0,0.76,1.82,0
0.091876,-0.011332,0,0.77,1.82,0
0.099292,-0.012201,0,0.78,1.82,0
0.10769,-0.010357,0,0.79,1.81,0
0.10697,-0.013063,0,0.79,1.82,0
0.11554,-0.010907,0,0.8,1.81,0
0.11487,-0.013899,0,0.8,1.82,0
0.12352,-0.011384,0,0.81,1.81,0
0.12293,-0.014686,0,0.81,1.82,0
0.13107,-0.015396,0,0.82,1.82,0
0.032429,-0.0044271,0,0.66,1.83,0
0.029146,-0.0039356,0,0.65,1.83,0
0.036013,-0.004968,0,0.67,1.83,0
0.039913,-0.0055612,0,0.68,1.83,0
0.044144,-0.006209,0,0.69,1.83,0
0.048721,-0.0069135,0,0.7,1.83,0
0.053653,-0.0076757,0,0.71,1.83,0
0.058948,-0.0084964,0,0.72,1.83,0
0.064613,-0.0093748,0,0.73,1.83,0
0.070648,-0.010309,0,0.74,1.83,0
0.077047,-0.011295,0,0.75,1.83,0
0.083802,-0.012328,0,0.76,1.83,0
0.090895,-0.0134,0,0.77,1.83,0
0.098301,-0.014499,0,0.78,1.83,0
0.10599,-0.015613,0,0.79,1.83,0
0.11391,-0.016723,0,0.8,1.83,0
0.12202,-0.017808,0,0.81,1.83,0
0.13025,-0.018843,0,0.82,1.83,0
0.13923,-0.015999,0,0.83,1.82,0
0.13852,-0.019797,0,0.83,1.83,0
0.14729,-0.016457,0,0.84,1.82,0
0.14674,-0.020633,0,0.84,1.83,0
0.15516,-0.016725,0,0.85,1.82,0
0.15481,-0.02131,0,0.85,1.83,0
0.16262,-0.021779,0,0.86,1.83,0
0.031879,-0.0049732,0,0.66,1.84,0
0.028648,-0.0044194,0,0.65,1.84,0
0.035408,-0.005584,0,0.67,1.84,0
0.039249,-0.0062553,0,0.68,1.84,0
0.04342,-0.0069902,0,0.69,1.84,0
0.047933,-0.0077917,0,0.7,1.84,0
0.052801,-0.008662,0,0.71,1.84,0
0.058032,-0.0096026,0,0.72,1.84,0
0.063633,-0.010614,0,0.73,1.84,0
0.069606,-0.011696,0,0.74,1.84,0
0.075947,-0.012845,0,0.75,1.84,0
0.08265,-0.014057,0,0.76,1.84,0
0.0897,-0.015327,0,0.77,1.84,0
0.097075,-0.016644,0,0.78,1.84,0
0.10475,-0.017996,0,0.79,1.84,0
0.11267,-0.019367,0,0.8,1.84,0
0.12081,-0.020738,0,0.81,1.84,0
0.12909,-0.022085,0,0.82,1.84,0
0.13745,-0.023377,0,0.83,1.84,0
0.1458,-0.024581,0,0.84,1.84,0
0.15404,-0.025656,0,0.85,1.84,0
0.16207,-0.026555,0,0.86,1.84,0
0.17002,-0.021985,0,0.87,1.83,0
0.16976,-0.027223,0,0.87,1.84,0
0.17689,-0.021866,0,0.88,1.83,0
0.17698,-0.027601,0,0.88,1.84,0
0.18305,-0.021354,0,0.89,1.83,0
0.18358,-0.027618,0,0.89,1.84,0
0.18939,-0.027202,0,0.9,1.84,0
0.1926,-0.018846,0,0.91,1.83,0
0.19563,-0.016685,0,0.92,1.83,0
0.19797,-0.024736,0,0.92,1.84,0
0.19424,-0.02627,0,0.91,1.84,0
0.20038,-0.022508,0,0.93,1.84,0
0.031266,-0.0054729,0,0.66,1.85,0
0.028093,-0.0048618,0,0.65,1.85,0
0.034731,-0.0061478,0,0.67,1.85,0
0.038507,-0.0068908,0,0.68,1.85,0
0.042607,-0.0077059,0,0.69,1.85,0
0.047047,-0.0085968,0,0.7,1.85,0
0.05184,-0.0095668,0,0.71,1.85,0
0.056994,-0.010618,0,0.72,1.85,0
0.062518,-0.011753,0,0.73,1.85,0
0.068414,-0.012971,0,0.74,1.85,0
0.074683,-0.014272,0,0.75,1.85,0
0.081317,-0.015652,0,0.76,1.85,0
0.088305,-0.017107,0,0.77,1.85,0
0.095628,-0.018628,0,0.78,1.85,0
0.10326,-0.020205,0,0.79,1.85,0
0.11117,-0.021824,0,0.8,1.85,0
0.1193,-0.023466,0,0.81,1.85,0
0.12761,-0.025109,0,0.82,1.85,0
0.13603,-0.026726,0,0.83,1.85,0
0.14447,-0.028284,0,0.84,1.85,0
0.15286,-0.029744,0,0.85,1.85,0
0.16108,-0.031061,0,0.86,1.85,0
0.16903,-0.032182,0,0.87,1.85,0
0.17656,-0.033047,0,0.88,1.85,0
0.18355,-0.03359,0,0.89,1.85,0
0.18983,-0.033736,0,0.9,1.85,0
0.19525,-0.033405,0,0.91,1.85,0
0.19963,-0.032508,0,0.92,1.85,0
0.20281,-0.030952,0,0.93,1.85,0
0.20458,-0.028641,0,0.94,1.85,0
0.020164,-0.0033673,0,0.62,1.85,0
0.02256,-0.0038134,0,0.63,1.85,0
0.022069,-0.0041266,0,0.63,1.86,0
0.019724,-0.0036439,0,0.62,1.86,0
0.025197,-0.0043101,0,0.64,1.85,0
0.024651,-0.0046645,0,0.64,1.86,0
0.027487,-0.0052625,0,0.65,1.86,0
0.030594,-0.0059255,0,0.66,1.86,0
0.03399,-0.0066588,0,0.67,1.86,0
0.037691,-0.007467,0,0.68,1.86,0
0.041713,-0.0083552,0,0.69,1.86,0
0.046071,-0.0093277,0,0.7,1.86,0
0.050778,-0.010389,0,0.71,1.86,0
0.055844,-0.011542,0,0.72,1.86,0
0.061278,-0.01279,0,0.73,1.86,0
0.067085,-0.014134,0,0.74,1.86,0
0.073265,-0.015574,0,0.75,1.86,0
0.079814,-0.017109,0,0.76,1.86,0
0.086723,-0.018736,0,0.77,1.86,0
0.093975,-0.020447,0,0.78,1.86,0
0.10155,-0.022234,0,0.79,1.86,0
0.10941,-0.024084,0,0.8,1.86,0
0.11752,-0.025982,0,0.81,1.86,0
0.12583,-0.027906,0,0.82,1.86,0
0.13427,-0.029832,0,0.83,1.86,0
0.14279,-0.031727,0,0.84,1.86,0
0.15128,-0.033557,0,0.85,1.86,0
0.15966,-0.035276,0,0.86,1.86,0
0.16782,-0.036835,0,0.87,1.86,0
0.17563,-0.038177,0,0.88,1.86,0
0.18297,-0.039235,0,0.89,1.86,0
0.18968,-0.039938,0,0.9,1.86,0
0.19562,-0.040205,0,0.91,1.86,0
0.20062,-0.039948,0,0.92,1.86,0
0.20451,-0.039075,0,0.93,1.86,0
0.20712,-0.037487,0,0.94,1.86,0
0.20479,-0.025473,0,0.95,1.85,0
0.20827,-0.035079,0,0.95,1.86,0
0.20324,-0.021347,0,0.96,1.85,0
0.20779,-0.031747,0,0.96,1.86,0
0.19978,-0.016163,0,0.97,1.85,0
0.20551,-0.027386,0,0.97,1.86,0
0.19424,-0.0098249,0,0.98,1.85,0
0.20127,-0.021891,0,0.98,1.86,0
0.18648,-0.0022458,0,0.99,1.85,0
0.19493,-0.015165,0,0.99,1.86,0
0.1764,0.0066513,0,1,1.85,0
0.18638,-0.007117,0,1,1.86,0
0.17551,0.0023274,0,1.01,1.86,0
0.021541,-0.004407,0,0.63,1.87,0
0.019252,-0.0038914,0,0.62,1.87,0
0.024063,-0.0049817,0,0.64,1.87,0
0.026833,-0.0056212,0,0.65,1.87,0
0.02987,-0.0063309,0,0.66,1.87,0
0.03319,-0.0071165,0,0.67,1.87,0
0.03681,-0.0079835,0,0.68,1.87,0
0.040746,-0.0089374,0,0.69,1.87,0
0.045013,-0.0099837,0,0.7,1.87,0
0.049625,-0.011127,0,0.71,1.87,0
0.054592,-0.012372,0,0.72,1.87,0
0.059925,-0.013723,0,0.73,1.87,0
0.065629,-0.015181,0,0.74,1.87,0
0.071707,-0.016749,0,0.75,1.87,0
0.078155,-0.018427,0,0.76,1.87,0
0.084967,-0.020211,0,0.77,1.87,0
0.092129,-0.022097,0,0.78,1.87,0
0.099622,-0.024078,0,0.79,1.87,0
0.10742,-0.026144,0,0.8,1.87,0
0.11548,-0.02828,0,0.81,1.87,0
0.12376,-0.030467,0,0.82,1.87,0
0.13221,-0.032683,0,0.83,1.87,0
0.14075,-0.034898,0,0.84,1.87,0
0.14932,-0.037078,0,0.85,1.87,0
0.15782,-0.039183,0,0.86,1.87,0
0.16615,-0.041164,0,0.87,1.87,0
0.1742,-0.042966,0,0.88,1.87,0
0.18185,-0.044526,0,0.89,1.87,0
0.18895,-0.045773,0,0.9,1.87,0
0.19536,-0.04663,0,0.91,1.87,0
0.20093,-0.04701,0,0.92,1.87,0
0.20549,-0.046821,0,0.93,1.87,0
0.20888,-0.045963,0,0.94,1.87,0
0.21092,-0.044332,0,0.95,1.87,0
0.21145,-0.04182,0,0.96,1.87,0
0.21031,-0.038318,0,0.97,1.87,0
0.20733,-0.033717,0,0.98,1.87,0
0.20238,-0.027909,0,0.99,1.87,0
0.19533,-0.020796,0,1,1.87,0
0.18607,-0.012289,0,1.01,1.87,0
0.17453,-0.002312,0,1.02,1.87,0
0.020981,-0.0046545,0,0.63,1.88,0
0.01875,-0.0041102,0,0.62,1.88,0
0.023437,-0.0052618,0,0.64,1.88,0
0.026138,-0.0059379,0,0.65,1.88,0
0.029099,-0.006689,0,0.66,1.88,0
0.032337,-0.007521,0,0.67,1.88,0
0.035869,-0.0084402,0,0.68,1.88,0
0.039712,-0.0094528,0,0.69,1.88,0
0.043881,-0.010565,0,0.7,1.88,0
0.048389,-0.011782,0,0.71,1.88,0
0.053248,-0.013109,0,0.72,1.88,0
0.058469,-0.014552,0,0.73,1.88,0
0.064059,-0.016114,0,0.74,1.88,0
0.07002,-0.017797,0,0.75,1.88,0
0.076353,-0.019602,0,0.76,1.88,0
0.083053,-0.02153,0,0.77,1.88,0
0.090108,-0.023576,0,0.78,1.88,0
0.097501,-0.025735,0,0.79,1.88,0
0.10521,-0.027998,0,0.8,1.88,0
0.1132,-0.030354,0,0.81,1.88,0
0.12143,-0.032785,0,0.82,1.88,0
0.12985,-0.035272,0,0.83,1.88,0
0.1384,-0.037786,0,0.84,1.88,0
0.147,-0.040297,0,0.85,1.88,0
0.15559,-0.042767,0,0.86,1.88,0
0.16406,-0.045149,0,0.87,1.88,0
0.1723,-0.047392,0,0.88,1.88,0
0.18021,-0.049436,0,0.89,1.88,0
0.18765,-0.051212,0,0.9,1.88,0
0.19448,-0.052645,0,0.91,1.88,0
0.20056,-0.053651,0,0.92,1.88,0
0.20574,-0.054139,0,0.93,1.88,0
0.20985,-0.05401,0,0.94,1.88,0
0.21273,-0.053162,0,0.95,1.88,0
0.21423,-0.051485,0,0.96,1.88,0
0.21417,-0.048866,0,0.97,1.88,0
0.2124,-0.045194,0,0.98,1.88,0
0.20878,-0.040355,0,0.99,1.88,0
0.20319,-0.034244,0,1,1.88,0
0.1955,-0.026759,0,1.01,1.88,0
0.18564,-0.017812,0,1.02,1.88,0
0.17355,-0.0073306,0,1.03,1.88,0
0.020391,-0.0048694,0,0.63,1.89,0
0.018223,-0.0043002,0,0.62,1.89,0
0.02278,-0.005505,0,0.64,1.89,0
0.025406,-0.0062131,0,0.65,1.89,0
0.028286,-0.0070002,0,0.66,1.89,0
0.031438,-0.0078728,0,0.67,1.89,0
0.034877,-0.0088377,0,0.68,1.89,0
0.038621,-0.0099016,0,0.69,1.89,0
0.042683,-0.011071,0,0.7,1.89,0
0.047079,-0.012353,0,0.71,1.89,0
0.051822,-0.013753,0,0.72,1.89,0
0.056921,-0.015278,0,0.73,1.89,0
0.062385,-0.016931,0,0.74,1.89,0
0.068219,-0.018716,0,0.75,1.89,0
0.074423,-0.020637,0,0.76,1.89,0
0.080995,-0.022693,0,0.77,1.89,0
0.087926,-0.024883,0,0.78,1.89,0
0.0952,-0.027203,0,0.79,1.89,0
0.1028,-0.029646,0,0.8,1.89,0
0.11069,-0.032202,0,0.81,1.89,0
0.11884,-0.034858,0,0.82,1.89,0
0.12721,-0.037593,0,0.83,1.89,0
0.13573,-0.040385,0,0.84,1.89,0
0.14435,-0.043205,0,0.85,1.89,0
0.15298,-0.046016,0,0.86,1.89,0
0.16155,-0.048777,0,0.87,1.89,0
0.16994,-0.051439,0,0.88,1.89,0
0.17807,-0.053944,0,0.89,1.89,0
0.18579,-0.056227,0,0.9,1.89,0
0.193,-0.058217,0,0.91,1.89,0
0.19954,-0.059832,0,0.92,1.89,0
0.20528,-0.060984,0,0.93,1.89,0
0.21005,-0.061576,0,0.94,1.89,0
0.21371,-0.061507,0,0.95,1.89,0
0.2161,-0.060667,0,0.96,1.89,0
0.21706,-0.058943,0,0.97,1.89,0
0.21644,-0.056222,0,0.98,1.89,0
0.2141,-0.052387,0,0.99,1.89,0
0.2099,-0.047325,0,1,1.89,0
0.20374,-0.040928,0,1.01,1.89,0
0.19552,-0.033097,0,1.02,1.89,0
0.18518,-0.023744,0,1.03,1.89,0
0.17266,-0.012799,0,1.04,1.89,0
0.019776,-0.0050522,0,0.63,1.9,0
0.017673,-0.0044616,0,0.62,1.9,0
0.022093,-0.005712,0,0.64,1.9,0
0.024642,-0.0064475,0,0.65,1.9,0
0.027438,-0.0072654,0,0.66,1.9,0
0.030499,-0.0081728,0,0.67,1.9,0
0.03384,-0.0091768,0,0.68,1.9,0
0.037478,-0.010285,0,0.69,1.9,0
0.041429,-0.011504,0,0.7,1.9,0
0.045706,-0.012842,0,0.71,1.9,0
0.050324,-0.014306,0,0.72,1.9,0
0.055292,-0.015901,0,0.73,1.9,0
0.060621,-0.017634,0,0.74,1.9,0
0.066316,-0.019509,0,0.75,1.9,0
0.072379,-0.021531,0,0.76,1.9,0
0.078809,-0.0237,0,0.77,1.9,0
0.085599,-0.026018,0,0.78,1.9,0
0.092739,-0.028481,0,0.79,1.9,0
0.10021,-0.031086,0,0.8,1.9,0
0.10799,-0.033823,0,0.81,1.9,0
0.11604,-0.036681,0,0.82,1.9,0
0.12432,-0.039644,0,0.83,1.9,0
0.13279,-0.042691,0,0.84,1.9,0
0.14138,-0.045794,0,0.85,1.9,0
0.15003,-0.048923,0,0.86,1.9,0
0.15865,-0.052037,0,0.87,1.9,0
0.16716,-0.055092,0,0.88,1.9,0
0.17545,-0.058032,0,0.89,1.9,0
0.18342,-0.060799,0,0.9,1.9,0
0.19094,-0.063322,0,0.91,1.9,0
0.19788,-0.065523,0,0.92,1.9,0
0.20412,-0.067318,0,0.93,1.9,0
0.20949,-0.068614,0,0.94,1.9,0
0.21386,-0.06931,0,0.95,1.9,0
0.21708,-0.0693,0,0.96,1.9,0
0.21899,-0.068471,0,0.97,1.9,0
0.21944,-0.066709,0,0.98,1.9,0
0.21831,-0.063895,0,0.99,1.9,0
0.21545,-0.059914,0,1,1.9,0
0.21075,-0.05465,0,1.01,1.9,0
0.20411,-0.047998,0,1.02,1.9,0
0.19545,-0.039859,0,1.03,1.9,0
0.18473,-0.030147,0,1.04,1.9,0
0.15796,-0.00021123,0,1.05,1.89,0
0.17192,-0.018796,0,1.05,1.9,0
0.14112,0.014046,0,1.06,1.89,0
0.15703,-0.0057575,0,1.06,1.9,0
0.1401,0.0089913,0,1.07,1.9,0
0.015769,-0.0039333,0,0.61,1.9,0
0.017104,-0.0045952,0,0.62,1.91,0
0.015262,-0.0040515,0,0.61,1.91,0
0.019139,-0.0052037,0,0.63,1.91,0
0.021383,-0.0058837,0,0.64,1.91,0
0.023851,-0.0066419,0,0.65,1.91,0
0.02656,-0.0074855,0,0.66,1.91,0
0.029526,-0.0084219,0,0.67,1.91,0
0.032765,-0.0094588,0,0.68,1.91,0
0.036293,-0.010604,0,0.69,1.91,0
0.040126,-0.011865,0,0.7,1.91,0
0.044278,-0.01325,0,0.71,1.91,0
0.048764,-0.014767,0,0.72,1.91,0
0.053594,-0.016423,0,0.73,1.91,0
0.058778,-0.018224,0,0.74,1.91,0
0.064324,-0.020177,0,0.75,1.91,0
0.070234,-0.022286,0,0.76,1.91,0
0.07651,-0.024554,0,0.77,1.91,0
0.083146,-0.026983,0,0.78,1.91,0
0.090134,-0.029573,0,0.79,1.91,0
0.097459,-0.032319,0,0.8,1.91,0
0.1051,-0.035217,0,0.81,1.91,0
0.11303,-0.038257,0,0.82,1.91,0
0.1212,-0.041424,0,0.83,1.91,0
0.12959,-0.044701,0,0.84,1.91,0
0.13812,-0.048063,0,0.85,1.91,0
0.14675,-0.051482,0,0.86,1.91,0
0.15539,-0.054922,0,0.87,1.91,0
0.16396,-0.058341,0,0.88,1.91,0
0.17238,-0.06169,0,0.89,1.91,0
0.18054,-0.06491,0,0.9,1.91,0
0.18832,-0.067937,0,0.91,1.91,0
0.19561,-0.070697,0,0.92,1.91,0
0.20228,-0.073109,0,0.93,1.91,0
0.20819,-0.075084,0,0.94,1.91,0
0.2132,-0.076525,0,0.95,1.91,0
0.21717,-0.077327,0,0.96,1.91,0
0.21995,-0.077381,0,0.97,1.91,0
0.22141,-0.076572,0,0.98,1.91,0
0.2214,-0.074783,0,0.99,1.91,0
0.2198,-0.071896,0,1,1.91,0
0.21648,-0.067793,0,1.01,1.91,0
0.21136,-0.062361,0,1.02,1.91,0
0.20433,-0.055495,0,1.03,1.91,0
0.19535,-0.047097,0,1.04,1.91,0
0.18437,-0.037088,0,1.05,1.91,0
0.1714,-0.025401,0,1.06,1.91,0
0.15644,-0.011993,0,1.07,1.91,0
0.13957,0.0031545,0,1.08,1.91,0
0.01652,-0.0047022,0,0.62,1.92,0
0.014741,-0.0041458,0,0.61,1.92,0
0.018486,-0.005325,0,0.63,1.92,0
0.020654,-0.0060212,0,0.64,1.92,0
0.023039,-0.0067976,0,0.65,1.92,0
0.025657,-0.0076619,0,0.66,1.92,0
0.028525,-0.0086218,0,0.67,1.92,0
0.031658,-0.0096852,0,0.68,1.92,0
0.035072,-0.010861,0,0.69,1.92,0
0.038783,-0.012156,0,0.7,1.92,0
0.042805,-0.01358,0,0.71,1.92,0
0.047152,-0.015141,0,0.72,1.92,0
0.051837,-0.016847,0,0.73,1.92,0
0.056869,-0.018705,0,0.74,1.92,0
0.062256,-0.020723,0,0.75,1.92,0
0.068004,-0.022905,0,0.76,1.92,0
0.074113,-0.025257,0,0.77,1.92,0
0.080583,-0.027781,0,0.78,1.92,0
0.087405,-0.030479,0,0.79,1.92,0
0.094567,-0.033349,0,0.8,1.92,0
0.10205,-0.036388,0,0.81,1.92,0
0.10983,-0.039586,0,0.82,1.92,0
0.11788,-0.042934,0,0.83,1.92,0
0.12615,-0.046416,0,0.84,1.92,0
0.1346,-0.050011,0,0.85,1.92,0
0.14317,-0.053693,0,0.86,1.92,0
0.1518,-0.05743,0,0.87,1.92,0
0.1604,-0.061183,0,0.88,1.92,0
0.1689,-0.064907,0,0.89,1.92,0
0.1772,-0.068549,0,0.9,1.92,0
0.18519,-0.072047,0,0.91,1.92,0
0.19277,-0.075334,0,0.92,1.92,0
0.19981,-0.078332,0,0.93,1.92,0
0.20618,-0.080955,0,0.94,1.92,0
0.21176,-0.08311,0,0.95,1.92,0
0.21641,-0.084699,0,0.96,1.92,0
0.21999,-0.085613,0,0.97,1.92,0
0.22236,-0.085741,0,0.98,1.92,0
0.22339,-0.084966,0,0.99,1.92,0
0.22296,-0.083171,0,1,1.92,0
0.22095,-0.080236,0,1.01,1.92,0
0.21725,-0.076046,0,1.02,1.92,0
0.21178,-0.070488,0,1.03,1.92,0
0.20446,-0.063459,0,1.04,1.92,0
0.19526,-0.054866,0,1.05,1.92,0
0.18414,-0.044631,0,1.06,1.92,0
0.17112,-0.032693,0,1.07,1.92,0
0.15624,-0.019011,0,1.08,1.92,0
0.13957,-0.0035705,0,1.09,1.92,0
0.015924,-0.0047834,0,0.62,1.93,0
0.014209,-0.0042175,0,0.61,1.93,0
0.01782,-0.0054172,0,0.63,1.93,0
0.01991,-0.0061256,0,0.64,1.93,0
0.02221,-0.006916,0,0.65,1.93,0
0.024735,-0.0077962,0,0.66,1.93,0
0.027502,-0.0087741,0,0.67,1.93,0
0.030526,-0.0098581,0,0.68,1.93,0
0.033823,-0.011057,0,0.69,1.93,0
0.037407,-0.012379,0,0.7,1.93,0
0.041295,-0.013834,0,0.71,1.93,0
0.045499,-0.01543,0,0.72,1.93,0
0.050032,-0.017175,0,0.73,1.93,0
0.054905,-0.019079,0,0.74,1.93,0
0.060126,-0.021149,0,0.75,1.93,0
0.065702,-0.023392,0,0.76,1.93,0
0.071636,-0.025813,0,0.77,1.93,0
0.077926,-0.028417,0,0.78,1.93,0
0.084568,-0.031205,0,0.79,1.93,0
0.091553,-0.03418,0,0.8,1.93,0
0.098864,-0.037338,0,0.81,1.93,0
0.10648,-0.040674,0,0.82,1.93,0
0.11438,-0.044179,0,0.83,1.93,0
0.12251,-0.04784,0,0.84,1.93,0
0.13085,-0.05164,0,0.85,1.93,0
0.13933,-0.055556,0,0.86,1.93,0
0.14791,-0.059559,0,0.87,1.93,0
0.1565,-0.063614,0,0.88,1.93,0
0.16503,-0.067681,0,0.89,1.93,0
0.17342,-0.07171,0,0.9,1.93,0
0.18157,-0.075644,0,0.91,1.93,0
0.18938,-0.07942,0,0.92,1.93,0
0.19672,-0.082966,0,0.93,1.93,0
0.2035,-0.086201,0,0.94,1.93,0
0.20957,-0.089036,0,0.95,1.93,0
0.21482,-0.091376,0,0.96,1.93,0
0.21911,-0.093118,0,0.97,1.93,0
0.22231,-0.094154,0,0.98,1.93,0
0.2243,-0.09437,0,0.99,1.93,0
0.22495,-0.09365,0,1,1.93,0
0.22415,-0.091874,0,1.01,1.93,0
0.22178,-0.088926,0,1.02,1.93,0
0.21777,-0.084691,0,1.03,1.93,0
0.21204,-0.079059,0,1.04,1.93,0
0.20452,-0.07193,0,1.05,1.93,0
0.1952,-0.063215,0,1.06,1.93,0
0.18406,-0.052838,0,1.07,1.93,0
0.17112,-0.040744,0,1.08,1.93,0
0.15644,-0.026897,0,1.09,1.93,0
0.14009,-0.011283,0,1.1,1.93,0
0.01532,-0.0048401,0,0.62,1.94,0
0.017143,-0.0054813,0,0.63,1.94,0
0.019155,-0.0061984,0,0.64,1.94,0
0.021368,-0.0069986,0,0.65,1.94,0
0.023799,-0.00789,0,0.66,1.94,0
0.026463,-0.0088807,0,0.67,1.94,0
0.029376,-0.0099794,0,0.68,1.94,0
0.032552,-0.011195,0,0.69,1.94,0
0.036007,-0.012537,0,0.7,1.94,0
0.039756,-0.014014,0,0.71,1.94,0
0.043812,-0.015636,0,0.72,1.94,0
0.048189,-0.017412,0,0.73,1.94,0
0.052897,-0.019351,0,0.74,1.94,0
0.057946,-0.021461,0,0.75,1.94,0
0.063343,-0.023751,0,0.76,1.94,0
0.069091,-0.026227,0,0.77,1.94,0
0.075192,-0.028894,0,0.78,1.94,0
0.081643,-0.031757,0,0.79,1.94,0
0.088436,-0.034817,0,0.8,1.94,0
0.095559,-0.038074,0,0.81,1.94,0
0.10299,-0.041525,0,0.82,1.94,0
