"f_21:0","f_21:1","f_21:2","Points:0","Points:1","Points:2"
4.1167e-06,-6.9015e-06,0,2.15,0.37,0
3.7257e-06,-6.1859e-06,0,2.16,0.37,0
3.3676e-06,-5.5358e-06,0,2.17,0.37,0
3.0396e-06,-4.9465e-06,0,2.18,0.37,0
2.7404e-06,-4.4131e-06,0,2.19,0.37,0
2.4677e-06,-3.931e-06,0,2.2,0.37,0
2.2197e-06,-3.4965e-06,0,2.21,0.37,0
1.9942e-06,-3.1055e-06,0,2.22,0.37,0
1.7898e-06,-2.7544e-06,0,2.23,0.37,0
1.3292e-06,-2.0486e-06,0,2.24,0.36,0
1.6047e-06,-2.4406e-06,0,2.24,0.37,0
1.4368e-06,-2.1593e-06,0,2.25,0.37,0
1.9086e-05,-3.8467e-05,0,2,0.38,0
2.061e-05,-4.2246e-05,0,1.99,0.38,0
1.7638e-05,-3.4971e-05,0,2.01,0.38,0
1.6275e-05,-3.1757e-05,0,2.02,0.38,0
1.4995e-05,-2.8803e-05,0,2.03,0.38,0
1.3791e-05,-2.609e-05,0,2.04,0.38,0
1.2664e-05,-2.3598e-05,0,2.05,0.38,0
1.1611e-05,-2.1321e-05,0,2.06,0.38,0
1.0626e-05,-1.9238e-05,0,2.07,0.38,0
9.7089e-06,-1.7342e-05,0,2.08,0.38,0
8.8537e-06,-1.5614e-05,0,2.09,0.38,0
8.0633e-06,-1.4049e-05,0,2.1,0.38,0
7.3316e-06,-1.2632e-05,0,2.11,0.38,0
6.6608e-06,-1.1357e-05,0,2.12,0.38,0
6.0449e-06,-1.0212e-05,0,2.13,0.38,0
5.4824e-06,-9.1792e-06,0,2.14,0.38,0
4.9661e-06,-8.2373e-06,0,2.15,0.38,0
4.4939e-06,-7.38e-06,0,2.16,0.38,0
4.0616e-06,-6.6015e-06,0,2.17,0.38,0
3.666e-06,-5.8961e-06,0,2.18,0.38,0
3.3043e-06,-5.2582e-06,0,2.19,0.38,0
2.9747e-06,-4.6825e-06,0,2.2,0.38,0
2.6747e-06,-4.1634e-06,0,2.21,0.38,0
2.4023e-06,-3.6966e-06,0,2.22,0.38,0
2.1552e-06,-3.2777e-06,0,2.23,0.38,0
1.9311e-06,-2.9025e-06,0,2.24,0.38,0
1.7279e-06,-2.5665e-06,0,2.25,0.38,0
1.5438e-06,-2.2658e-06,0,2.26,0.38,0
2.2993e-05,-4.5992e-05,0,2,0.39,0
2.4826e-05,-5.0528e-05,0,1.99,0.39,0
2.1249e-05,-4.1816e-05,0,2.01,0.39,0
1.9612e-05,-3.7976e-05,0,2.02,0.39,0
1.8075e-05,-3.4446e-05,0,2.03,0.39,0
1.663e-05,-3.1197e-05,0,2.04,0.39,0
1.5275e-05,-2.8216e-05,0,2.05,0.39,0
1.4004e-05,-2.5485e-05,0,2.06,0.39,0
1.2816e-05,-2.2991e-05,0,2.07,0.39,0
1.1706e-05,-2.0716e-05,0,2.08,0.39,0
1.0676e-05,-1.8649e-05,0,2.09,0.39,0
9.7198e-06,-1.6773e-05,0,2.1,0.39,0
8.8388e-06,-1.5079e-05,0,2.11,0.39,0
8.0271e-06,-1.3552e-05,0,2.12,0.39,0
7.2849e-06,-1.2182e-05,0,2.13,0.39,0
6.6047e-06,-1.0946e-05,0,2.14,0.39,0
5.9817e-06,-9.8187e-06,0,2.15,0.39,0
5.4117e-06,-8.7933e-06,0,2.16,0.39,0
4.8903e-06,-7.8624e-06,0,2.17,0.39,0
4.4136e-06,-7.0192e-06,0,2.18,0.39,0
3.9779e-06,-6.257e-06,0,2.19,0.39,0
3.5801e-06,-5.5695e-06,0,2.2,0.39,0
3.2182e-06,-4.9505e-06,0,2.21,0.39,0
2.8891e-06,-4.3938e-06,0,2.22,0.39,0
2.5906e-06,-3.8942e-06,0,2.23,0.39,0
2.32e-06,-3.4467e-06,0,2.24,0.39,0
2.0748e-06,-3.0463e-06,0,2.25,0.39,0
1.8533e-06,-2.6884e-06,0,2.26,0.39,0
1.6535e-06,-2.3694e-06,0,2.27,0.39,0
2.7651e-05,-5.4934e-05,0,2,0.4,0
2.9876e-05,-6.0377e-05,0,1.99,0.4,0
2.5561e-05,-4.9953e-05,0,2.01,0.4,0
2.3606e-05,-4.5373e-05,0,2.02,0.4,0
2.1765e-05,-4.1151e-05,0,2.03,0.4,0
2.0031e-05,-3.7265e-05,0,2.04,0.4,0
1.8399e-05,-3.3696e-05,0,2.05,0.4,0
1.6868e-05,-3.0427e-05,0,2.06,0.4,0
1.5434e-05,-2.744e-05,0,2.07,0.4,0
1.4097e-05,-2.4719e-05,0,2.08,0.4,0
1.2853e-05,-2.2245e-05,0,2.09,0.4,0
1.1702e-05,-2.0003e-05,0,2.1,0.4,0
1.0638e-05,-1.7977e-05,0,2.11,0.4,0
9.6611e-06,-1.6152e-05,0,2.12,0.4,0
8.7653e-06,-1.4514e-05,0,2.13,0.4,0
7.9457e-06,-1.3035e-05,0,2.14,0.4,0
7.1944e-06,-1.1689e-05,0,2.15,0.4,0
6.5074e-06,-1.0464e-05,0,2.16,0.4,0
5.8793e-06,-9.3521e-06,0,2.17,0.4,0
5.3052e-06,-8.3456e-06,0,2.18,0.4,0
4.7809e-06,-7.4361e-06,0,2.19,0.4,0
4.3024e-06,-6.616e-06,0,2.2,0.4,0
3.8661e-06,-5.878e-06,0,2.21,0.4,0
3.4696e-06,-5.215e-06,0,2.22,0.4,0
3.1095e-06,-4.6201e-06,0,2.23,0.4,0
2.7833e-06,-4.0873e-06,0,2.24,0.4,0
2.4882e-06,-3.6109e-06,0,2.25,0.4,0
2.2215e-06,-3.1855e-06,0,2.26,0.4,0
1.981e-06,-2.8067e-06,0,2.27,0.4,0
1.4735e-06,-2.0864e-06,0,2.28,0.39,0
1.764e-06,-2.4697e-06,0,2.28,0.4,0
1.5685e-06,-2.1701e-06,0,2.29,0.4,0
3.3204e-05,-6.5541e-05,0,2,0.41,0
3.5883e-05,-7.2016e-05,0,1.99,0.41,0
3.0723e-05,-5.9627e-05,0,2.01,0.41,0
2.8393e-05,-5.416e-05,0,2.02,0.41,0
2.6188e-05,-4.9113e-05,0,2.03,0.41,0
2.4104e-05,-4.4462e-05,0,2.04,0.41,0
2.2139e-05,-4.0192e-05,0,2.05,0.41,0
2.0293e-05,-3.6282e-05,0,2.06,0.41,0
1.8565e-05,-3.2711e-05,0,2.07,0.41,0
1.6953e-05,-2.9458e-05,0,2.08,0.41,0
1.5456e-05,-2.6503e-05,0,2.09,0.41,0
1.4068e-05,-2.3826e-05,0,2.1,0.41,0
1.2788e-05,-2.1406e-05,0,2.11,0.41,0
1.1611e-05,-1.9227e-05,0,2.12,0.41,0
1.0533e-05,-1.727e-05,0,2.13,0.41,0
9.546e-06,-1.5505e-05,0,2.14,0.41,0
8.6414e-06,-1.3897e-05,0,2.15,0.41,0
7.8144e-06,-1.2436e-05,0,2.16,0.41,0
7.0583e-06,-1.111e-05,0,2.17,0.41,0
6.3677e-06,-9.9099e-06,0,2.18,0.41,0
5.7371e-06,-8.826e-06,0,2.19,0.41,0
5.1619e-06,-7.8491e-06,0,2.2,0.41,0
4.6377e-06,-6.9702e-06,0,2.21,0.41,0
4.1606e-06,-6.1811e-06,0,2.22,0.41,0
3.7275e-06,-5.4737e-06,0,2.23,0.41,0
3.335e-06,-4.8403e-06,0,2.24,0.41,0
2.9799e-06,-4.2743e-06,0,2.25,0.41,0
2.6592e-06,-3.7693e-06,0,2.26,0.41,0
2.37e-06,-3.3195e-06,0,2.27,0.41,0
2.1094e-06,-2.9196e-06,0,2.28,0.41,0
1.8749e-06,-2.5643e-06,0,2.29,0.41,0
1.3937e-06,-1.9042e-06,0,2.3,0.4,0
1.6643e-06,-2.249e-06,0,2.3,0.41,0
1.4751e-06,-1.9692e-06,0,2.31,0.41,0
3.9852e-05,-7.8153e-05,0,2,0.42,0
4.2996e-05,-8.5721e-05,0,1.99,0.42,0
3.6925e-05,-7.1121e-05,0,2.01,0.42,0
3.4141e-05,-6.4587e-05,0,2.02,0.42,0
3.149e-05,-5.8546e-05,0,2.03,0.42,0
2.898e-05,-5.2984e-05,0,2.04,0.42,0
2.6611e-05,-4.7879e-05,0,2.05,0.42,0
2.4386e-05,-4.3207e-05,0,2.06,0.42,0
2.2303e-05,-3.8944e-05,0,2.07,0.42,0
2.0363e-05,-3.5062e-05,0,2.08,0.42,0
1.856e-05,-3.1537e-05,0,2.09,0.42,0
1.6892e-05,-2.8344e-05,0,2.1,0.42,0
1.5353e-05,-2.5459e-05,0,2.11,0.42,0
1.3937e-05,-2.286e-05,0,2.12,0.42,0
1.2641e-05,-2.0525e-05,0,2.13,0.42,0
1.1454e-05,-1.8419e-05,0,2.14,0.42,0
1.0366e-05,-1.6502e-05,0,2.15,0.42,0
9.3717e-06,-1.476e-05,0,2.16,0.42,0
8.4627e-06,-1.3181e-05,0,2.17,0.42,0
7.6326e-06,-1.1752e-05,0,2.18,0.42,0
6.8749e-06,-1.0462e-05,0,2.19,0.42,0
6.1841e-06,-9.2999e-06,0,2.2,0.42,0
5.5549e-06,-8.2547e-06,0,2.21,0.42,0
4.9824e-06,-7.3166e-06,0,2.22,0.42,0
4.4621e-06,-6.4761e-06,0,2.23,0.42,0
3.9907e-06,-5.7243e-06,0,2.24,0.42,0
3.5642e-06,-5.0527e-06,0,2.25,0.42,0
3.1791e-06,-4.4538e-06,0,2.26,0.42,0
2.8318e-06,-3.9206e-06,0,2.27,0.42,0
2.5192e-06,-3.4466e-06,0,2.28,0.42,0
2.238e-06,-3.0258e-06,0,2.29,0.42,0
1.9855e-06,-2.6527e-06,0,2.3,0.42,0
1.7594e-06,-2.3225e-06,0,2.31,0.42,0
1.557e-06,-2.0309e-06,0,2.32,0.42,0
4.7901e-05,-9.317e-05,0,2,0.43,0
5.1501e-05,-0.00010207,0,1.99,0.43,0
4.4398e-05,-8.4747e-05,0,2.01,0.43,0
4.1038e-05,-7.6923e-05,0,2.02,0.43,0
3.7838e-05,-6.9697e-05,0,2.03,0.43,0
3.4806e-05,-6.3053e-05,0,2.04,0.43,0
3.1949e-05,-5.6959e-05,0,2.05,0.43,0
2.9268e-05,-5.1387e-05,0,2.06,0.43,0
2.6761e-05,-4.6305e-05,0,2.07,0.43,0
2.4427e-05,-4.168e-05,0,2.08,0.43,0
2.226e-05,-3.7481e-05,0,2.09,0.43,0
2.0257e-05,-3.3678e-05,0,2.1,0.43,0
1.8408e-05,-3.0241e-05,0,2.11,0.43,0
1.6709e-05,-2.7145e-05,0,2.12,0.43,0
1.5152e-05,-2.4363e-05,0,2.13,0.43,0
1.3726e-05,-2.1854e-05,0,2.14,0.43,0
1.242e-05,-1.9571e-05,0,2.15,0.43,0
1.1226e-05,-1.7497e-05,0,2.16,0.43,0
1.0134e-05,-1.5618e-05,0,2.17,0.43,0
9.1369e-06,-1.3919e-05,0,2.18,0.43,0
8.2275e-06,-1.2386e-05,0,2.19,0.43,0
7.3986e-06,-1.1004e-05,0,2.2,0.43,0
6.6439e-06,-9.7631e-06,0,2.21,0.43,0
5.9576e-06,-8.6494e-06,0,2.22,0.43,0
5.3343e-06,-7.652e-06,0,2.23,0.43,0
4.7689e-06,-6.7604e-06,0,2.24,0.43,0
4.2575e-06,-5.9647e-06,0,2.25,0.43,0
3.7957e-06,-5.2553e-06,0,2.26,0.43,0
3.3794e-06,-4.6241e-06,0,2.27,0.43,0
3.0048e-06,-4.0632e-06,0,2.28,0.43,0
2.6682e-06,-3.5655e-06,0,2.29,0.43,0
2.3661e-06,-3.1247e-06,0,2.3,0.43,0
2.0955e-06,-2.7347e-06,0,2.31,0.43,0
1.8535e-06,-2.3904e-06,0,2.32,0.43,0
1.6371e-06,-2.0867e-06,0,2.33,0.43,0
5.5582e-05,-0.00011223,0,1.98,0.43,0
6.2045e-05,-0.00012176,0,1.99,0.44,0
6.6607e-05,-0.00013343,0,1.98,0.44,0
5.7627e-05,-0.00011093,0,2,0.44,0
5.3356e-05,-0.00010083,0,2.01,0.44,0
4.9282e-05,-9.1475e-05,0,2.02,0.44,0
4.5412e-05,-8.2852e-05,0,2.03,0.44,0
4.1752e-05,-7.4926e-05,0,2.04,0.44,0
3.8309e-05,-6.7668e-05,0,2.05,0.44,0
3.5081e-05,-6.1033e-05,0,2.06,0.44,0
3.2068e-05,-5.4986e-05,0,2.07,0.44,0
2.9265e-05,-4.9484e-05,0,2.08,0.44,0
2.6666e-05,-4.4489e-05,0,2.09,0.44,0
2.4261e-05,-3.9965e-05,0,2.1,0.44,0
2.2045e-05,-3.5877e-05,0,2.11,0.44,0
2.0007e-05,-3.2193e-05,0,2.12,0.44,0
1.814e-05,-2.8883e-05,0,2.13,0.44,0
1.643e-05,-2.5896e-05,0,2.14,0.44,0
1.4863e-05,-2.318e-05,0,2.15,0.44,0
1.343e-05,-2.0715e-05,0,2.16,0.44,0
1.212e-05,-1.8482e-05,0,2.17,0.44,0
1.0924e-05,-1.6464e-05,0,2.18,0.44,0
9.8336e-06,-1.4643e-05,0,2.19,0.44,0
8.8399e-06,-1.3004e-05,0,2.2,0.44,0
7.9356e-06,-1.1532e-05,0,2.21,0.44,0
7.1136e-06,-1.0211e-05,0,2.22,0.44,0
6.3675e-06,-9.0296e-06,0,2.23,0.44,0
5.6911e-06,-7.9735e-06,0,2.24,0.44,0
5.0788e-06,-7.0316e-06,0,2.25,0.44,0
4.5261e-06,-6.1927e-06,0,2.26,0.44,0
4.0278e-06,-5.4463e-06,0,2.27,0.44,0
3.5795e-06,-4.7835e-06,0,2.28,0.44,0
3.1769e-06,-4.1958e-06,0,2.29,0.44,0
2.8159e-06,-3.6754e-06,0,2.3,0.44,0
2.4926e-06,-3.2154e-06,0,2.31,0.44,0
2.2035e-06,-2.8093e-06,0,2.32,0.44,0
1.9455e-06,-2.4514e-06,0,2.33,0.44,0
1.7152e-06,-2.1362e-06,0,2.34,0.44,0
7.174e-05,-0.00014679,0,1.97,0.44,0
8.0175e-05,-0.0001588,0,1.98,0.45,0
7.4571e-05,-0.00014487,0,1.99,0.45,0
6.9176e-05,-0.00013185,0,2,0.45,0
6.4012e-05,-0.00011977,0,2.01,0.45,0
5.909e-05,-0.00010862,0,2.02,0.45,0
5.442e-05,-9.8341e-05,0,2.03,0.45,0
5.0013e-05,-8.8911e-05,0,2.04,0.45,0
4.5869e-05,-8.0277e-05,0,2.05,0.45,0
4.1993e-05,-7.2394e-05,0,2.06,0.45,0
3.8377e-05,-6.5209e-05,0,2.07,0.45,0
3.5017e-05,-5.8675e-05,0,2.08,0.45,0
3.1902e-05,-5.2742e-05,0,2.09,0.45,0
2.9024e-05,-4.7368e-05,0,2.1,0.45,0
2.6369e-05,-4.2511e-05,0,2.11,0.45,0
2.3929e-05,-3.8133e-05,0,2.12,0.45,0
2.1692e-05,-3.4199e-05,0,2.13,0.45,0
1.9643e-05,-3.0648e-05,0,2.14,0.45,0
1.7765e-05,-2.7421e-05,0,2.15,0.45,0
1.6048e-05,-2.4493e-05,0,2.16,0.45,0
1.4478e-05,-2.1843e-05,0,2.17,0.45,0
1.3045e-05,-1.9448e-05,0,2.18,0.45,0
1.1739e-05,-1.729e-05,0,2.19,0.45,0
1.0549e-05,-1.5347e-05,0,2.2,0.45,0
9.466e-06,-1.3603e-05,0,2.21,0.45,0
8.4825e-06,-1.204e-05,0,2.22,0.45,0
7.5902e-06,-1.0641e-05,0,2.23,0.45,0
6.7818e-06,-9.3918e-06,0,2.24,0.45,0
6.0504e-06,-8.2781e-06,0,2.25,0.45,0
5.3897e-06,-7.2869e-06,0,2.26,0.45,0
4.7943e-06,-6.406e-06,0,2.27,0.45,0
4.2587e-06,-5.6238e-06,0,2.28,0.45,0
3.7779e-06,-4.9306e-06,0,2.29,0.45,0
3.3468e-06,-4.3172e-06,0,2.3,0.45,0
2.961e-06,-3.7751e-06,0,2.31,0.45,0
2.6163e-06,-3.297e-06,0,2.32,0.45,0
2.3086e-06,-2.8757e-06,0,2.33,0.45,0
2.0345e-06,-2.5051e-06,0,2.34,0.45,0
1.7904e-06,-2.1798e-06,0,2.35,0.45,0
8.9373e-05,-0.000172,0,1.99,0.46,0
9.6125e-05,-0.00018874,0,1.98,0.46,0
8.2871e-05,-0.00015646,0,2,0.46,0
7.6652e-05,-0.00014207,0,2.01,0.46,0
7.0727e-05,-0.00012878,0,2.02,0.46,0
6.5112e-05,-0.00011656,0,2.03,0.46,0
5.9814e-05,-0.00010536,0,2.04,0.46,0
5.4843e-05,-9.511e-05,0,2.05,0.46,0
5.0195e-05,-8.5757e-05,0,2.06,0.46,0
4.5867e-05,-7.7236e-05,0,2.07,0.46,0
4.1847e-05,-6.9486e-05,0,2.08,0.46,0
3.8122e-05,-6.2448e-05,0,2.09,0.46,0
3.468e-05,-5.6072e-05,0,2.1,0.46,0
3.1505e-05,-5.0309e-05,0,2.11,0.46,0
2.8587e-05,-4.5112e-05,0,2.12,0.46,0
2.591e-05,-4.044e-05,0,2.13,0.46,0
2.3458e-05,-3.6225e-05,0,2.14,0.46,0
2.121e-05,-3.2395e-05,0,2.15,0.46,0
1.9154e-05,-2.8923e-05,0,2.16,0.46,0
1.7275e-05,-2.578e-05,0,2.17,0.46,0
1.5559e-05,-2.2943e-05,0,2.18,0.46,0
1.3995e-05,-2.0387e-05,0,2.19,0.46,0
1.2572e-05,-1.8088e-05,0,2.2,0.46,0
1.1277e-05,-1.6024e-05,0,2.21,0.46,0
1.0101e-05,-1.4176e-05,0,2.22,0.46,0
9.0354e-06,-1.2523e-05,0,2.23,0.46,0
8.0701e-06,-1.1047e-05,0,2.24,0.46,0
7.1973e-06,-9.7326e-06,0,2.25,0.46,0
6.4094e-06,-8.5629e-06,0,2.26,0.46,0
5.699e-06,-7.524e-06,0,2.27,0.46,0
5.0602e-06,-6.6025e-06,0,2.28,0.46,0
4.4866e-06,-5.786e-06,0,2.29,0.46,0
3.9727e-06,-5.0639e-06,0,2.3,0.46,0
3.513e-06,-4.4261e-06,0,2.31,0.46,0
3.1024e-06,-3.8638e-06,0,2.32,0.46,0
2.7362e-06,-3.3686e-06,0,2.33,0.46,0
2.4101e-06,-2.9333e-06,0,2.34,0.46,0
2.1201e-06,-2.5512e-06,0,2.35,0.46,0
1.5744e-06,-1.8945e-06,0,2.36,0.45,0
1.8623e-06,-2.2159e-06,0,2.36,0.46,0
1.6334e-06,-1.9218e-06,0,2.37,0.46,0
0.00010688,-0.00020393,0,1.99,0.47,0
0.00011493,-0.00022382,0,1.98,0.47,0
9.908e-05,-0.0001854,0,2,0.47,0
9.1622e-05,-0.00016826,0,2.01,0.47,0
8.4517e-05,-0.00015247,0,2.02,0.47,0
7.7776e-05,-0.00013796,0,2.03,0.47,0
7.1429e-05,-0.00012467,0,2.04,0.47,0
6.5476e-05,-0.00011253,0,2.05,0.47,0
5.992e-05,-0.00010146,0,2.06,0.47,0
5.4749e-05,-9.1367e-05,0,2.07,0.47,0
4.9948e-05,-8.2187e-05,0,2.08,0.47,0
4.5501e-05,-7.3849e-05,0,2.09,0.47,0
4.139e-05,-6.6293e-05,0,2.1,0.47,0
3.76e-05,-5.9461e-05,0,2.11,0.47,0
3.4112e-05,-5.33e-05,0,2.12,0.47,0
3.0913e-05,-4.7759e-05,0,2.13,0.47,0
2.798e-05,-4.276e-05,0,2.14,0.47,0
2.5292e-05,-3.8221e-05,0,2.15,0.47,0
2.2833e-05,-3.4107e-05,0,2.16,0.47,0
2.0586e-05,-3.0387e-05,0,2.17,0.47,0
1.8535e-05,-2.703e-05,0,2.18,0.47,0
1.6666e-05,-2.4006e-05,0,2.19,0.47,0
1.4964e-05,-2.1289e-05,0,2.2,0.47,0
1.3417e-05,-1.8851e-05,0,2.21,0.47,0
1.2014e-05,-1.6668e-05,0,2.22,0.47,0
1.0741e-05,-1.4717e-05,0,2.23,0.47,0
9.59e-06,-1.2977e-05,0,2.24,0.47,0
8.5496e-06,-1.1427e-05,0,2.25,0.47,0
7.6108e-06,-1.0049e-05,0,2.26,0.47,0
6.765e-06,-8.825e-06,0,2.27,0.47,0
6.0042e-06,-7.7403e-06,0,2.28,0.47,0
5.3214e-06,-6.7803e-06,0,2.29,0.47,0
4.7096e-06,-5.9314e-06,0,2.3,0.47,0
4.1625e-06,-5.182e-06,0,2.31,0.47,0
3.6742e-06,-4.5216e-06,0,2.32,0.47,0
3.2388e-06,-3.9404e-06,0,2.33,0.47,0
2.8514e-06,-3.4297e-06,0,2.34,0.47,0
2.5069e-06,-2.9814e-06,0,2.35,0.47,0
2.201e-06,-2.5883e-06,0,2.36,0.47,0
1.93e-06,-2.244e-06,0,2.37,0.47,0
1.4308e-06,-1.6642e-06,0,2.38,0.46,0
1.6904e-06,-1.9431e-06,0,2.38,0.47,0
1.4788e-06,-1.6803e-06,0,2.39,0.47,0
0.00012761,-0.00024139,0,1.99,0.48,0
0.00011828,-0.00021937,0,2,0.48,0
0.00010935,-0.00019901,0,2.01,0.48,0
0.00010083,-0.00018025,0,2.02,0.48,0
9.2765e-05,-0.00016306,0,2.03,0.48,0
8.517e-05,-0.00014734,0,2.04,0.48,0
7.8065e-05,-0.00013298,0,2.05,0.48,0
7.1436e-05,-0.00011988,0,2.06,0.48,0
6.5272e-05,-0.00010795,0,2.07,0.48,0
5.9549e-05,-9.7088e-05,0,2.08,0.48,0
5.4247e-05,-8.7223e-05,0,2.09,0.48,0
4.9345e-05,-7.8277e-05,0,2.1,0.48,0
4.4821e-05,-7.0189e-05,0,2.11,0.48,0
4.0659e-05,-6.2891e-05,0,2.12,0.48,0
3.6839e-05,-5.6328e-05,0,2.13,0.48,0
3.3335e-05,-5.0406e-05,0,2.14,0.48,0
3.0124e-05,-4.5033e-05,0,2.15,0.48,0
2.7186e-05,-4.0166e-05,0,2.16,0.48,0
2.4502e-05,-3.5768e-05,0,2.17,0.48,0
2.2053e-05,-3.1801e-05,0,2.18,0.48,0
1.982e-05,-2.823e-05,0,2.19,0.48,0
1.7789e-05,-2.5022e-05,0,2.2,0.48,0
1.5944e-05,-2.2146e-05,0,2.21,0.48,0
1.4269e-05,-1.9572e-05,0,2.22,0.48,0
1.2753e-05,-1.7273e-05,0,2.23,0.48,0
1.1381e-05,-1.5223e-05,0,2.24,0.48,0
1.0142e-05,-1.3398e-05,0,2.25,0.48,0
9.0247e-06,-1.1776e-05,0,2.26,0.48,0
8.0188e-06,-1.0337e-05,0,2.27,0.48,0
7.1145e-06,-9.0618e-06,0,2.28,0.48,0
6.3026e-06,-7.9339e-06,0,2.29,0.48,0
5.5756e-06,-6.9376e-06,0,2.3,0.48,0
4.9256e-06,-6.0584e-06,0,2.31,0.48,0
4.3456e-06,-5.2839e-06,0,2.32,0.48,0
3.8288e-06,-4.6026e-06,0,2.33,0.48,0
3.369e-06,-4.0042e-06,0,2.34,0.48,0
2.9606e-06,-3.4792e-06,0,2.35,0.48,0
2.5983e-06,-3.0192e-06,0,2.36,0.48,0
2.2774e-06,-2.6167e-06,0,2.37,0.48,0
1.9935e-06,-2.2651e-06,0,2.38,0.48,0
1.7429e-06,-1.9582e-06,0,2.39,0.48,0
1.2921e-06,-1.4516e-06,0,2.4,0.47,0
1.5217e-06,-1.6907e-06,0,2.4,0.48,0
1.3269e-06,-1.4578e-06,0,2.41,0.48,0
0.00014097,-0.0002592,0,2,0.49,0
0.00013031,-0.00023501,0,2.01,0.49,0
0.00012012,-0.0002128,0,2.02,0.49,0
0.00011047,-0.00019246,0,2.03,0.49,0
0.00010142,-0.00017389,0,2.04,0.49,0
9.2951e-05,-0.00015694,0,2.05,0.49,0
8.5064e-05,-0.00014148,0,2.06,0.49,0
7.7729e-05,-0.00012738,0,2.07,0.49,0
7.0918e-05,-0.00011455,0,2.08,0.49,0
6.4605e-05,-0.00010288,0,2.09,0.49,0
5.8763e-05,-9.2309e-05,0,2.1,0.49,0
5.3371e-05,-8.2738e-05,0,2.11,0.49,0
4.8407e-05,-7.4109e-05,0,2.12,0.49,0
4.3848e-05,-6.6342e-05,0,2.13,0.49,0
3.9669e-05,-5.9338e-05,0,2.14,0.49,0
3.5836e-05,-5.2986e-05,0,2.15,0.49,0
3.233e-05,-4.7236e-05,0,2.16,0.49,0
2.9127e-05,-4.2043e-05,0,2.17,0.49,0
2.6205e-05,-3.7362e-05,0,2.18,0.49,0
2.3543e-05,-3.315e-05,0,2.19,0.49,0
2.1121e-05,-2.9369e-05,0,2.2,0.49,0
1.8921e-05,-2.5981e-05,0,2.21,0.49,0
1.6927e-05,-2.295e-05,0,2.22,0.49,0
1.5121e-05,-2.0244e-05,0,2.23,0.49,0
1.3488e-05,-1.7833e-05,0,2.24,0.49,0
1.2015e-05,-1.5687e-05,0,2.25,0.49,0
1.0686e-05,-1.3781e-05,0,2.26,0.49,0
9.4914e-06,-1.2091e-05,0,2.27,0.49,0
8.4177e-06,-1.0594e-05,0,2.28,0.49,0
7.4545e-06,-9.2709e-06,0,2.29,0.49,0
6.5917e-06,-8.1027e-06,0,2.3,0.49,0
5.8207e-06,-7.0728e-06,0,2.31,0.49,0
5.1327e-06,-6.1659e-06,0,2.32,0.49,0
4.5201e-06,-5.3685e-06,0,2.33,0.49,0
3.9753e-06,-4.6683e-06,0,2.34,0.49,0
3.4917e-06,-4.0544e-06,0,2.35,0.49,0
3.0629e-06,-3.5168e-06,0,2.36,0.49,0
2.6833e-06,-3.0467e-06,0,2.37,0.49,0
2.3477e-06,-2.6362e-06,0,2.38,0.49,0
2.0514e-06,-2.2781e-06,0,2.39,0.49,0
1.7901e-06,-1.9662e-06,0,2.4,0.49,0
1.5602e-06,-1.6947e-06,0,2.41,0.49,0
1.3581e-06,-1.4588e-06,0,2.42,0.49,0
0.00015506,-0.00027712,0,2.01,0.5,0
0.00016789,-0.00030581,0,2,0.5,0
0.00014287,-0.00025085,0,2.02,0.5,0
0.00013138,-0.00022687,0,2.03,0.5,0
0.0001206,-0.00020497,0,2.04,0.5,0
0.00011055,-0.000185,0,2.05,0.5,0
0.00010118,-0.00016676,0,2.06,0.5,0
9.2466e-05,-0.00015013,0,2.07,0.5,0
8.4368e-05,-0.00013497,0,2.08,0.5,0
7.6858e-05,-0.0001212,0,2.09,0.5,0
6.9903e-05,-0.0001087,0,2.1,0.5,0
6.3482e-05,-9.7403e-05,0,2.11,0.5,0
5.7564e-05,-8.7202e-05,0,2.12,0.5,0
5.2133e-05,-7.803e-05,0,2.13,0.5,0
4.7147e-05,-6.9753e-05,0,2.14,0.5,0
4.2578e-05,-6.2255e-05,0,2.15,0.5,0
3.8398e-05,-5.5472e-05,0,2.16,0.5,0
3.4581e-05,-4.9349e-05,0,2.17,0.5,0
3.1099e-05,-4.3832e-05,0,2.18,0.5,0
2.7928e-05,-3.8873e-05,0,2.19,0.5,0
2.5044e-05,-3.4423e-05,0,2.2,0.5,0
2.2426e-05,-3.0437e-05,0,2.21,0.5,0
2.0053e-05,-2.6873e-05,0,2.22,0.5,0
1.7905e-05,-2.3693e-05,0,2.23,0.5,0
1.5965e-05,-2.0861e-05,0,2.24,0.5,0
1.4214e-05,-1.8342e-05,0,2.25,0.5,0
1.2637e-05,-1.6105e-05,0,2.26,0.5,0
1.1219e-05,-1.4123e-05,0,2.27,0.5,0
9.9456e-06,-1.2368e-05,0,2.28,0.5,0
8.804e-06,-1.0818e-05,0,2.29,0.5,0
7.7821e-06,-9.4502e-06,0,2.3,0.5,0
6.8688e-06,-8.245e-06,0,2.31,0.5,0
6.0542e-06,-7.1846e-06,0,2.32,0.5,0
5.3289e-06,-6.2526e-06,0,2.33,0.5,0
4.6844e-06,-5.4347e-06,0,2.34,0.5,0
4.1124e-06,-4.7178e-06,0,2.35,0.5,0
3.6056e-06,-4.0904e-06,0,2.36,0.5,0
3.1571e-06,-3.542e-06,0,2.37,0.5,0
