"f_21:0","f_21:1","f_21:2","Points:0","Points:1","Points:2"
4.7266e-05,3.5211e-08,0,2.9,1.2,0
3.9992e-05,5.5743e-08,0,2.91,1.2,0
3.3576e-05,6.917e-08,0,2.92,1.2,0
2.7887e-05,7.6936e-08,0,2.93,1.2,0
2.2808e-05,8.0131e-08,0,2.94,1.2,0
1.8234e-05,7.952e-08,0,2.95,1.2,0
1.4072e-05,7.5404e-08,0,2.96,1.2,0
1.0239e-05,6.7378e-08,0,2.97,1.2,0
6.6594e-06,5.4098e-08,0,2.98,1.2,0
3.2661e-06,3.2999e-08,0,2.99,1.2,0
0,0,0,3,1.2,0
0.039533,-0.00029655,0,2.37,1.21,0
0.036016,-0.00029253,0,2.38,1.21,0
0.032747,-0.00028172,0,2.39,1.21,0
0.029719,-0.00026615,0,2.4,1.21,0
0.026922,-0.00024747,0,2.41,1.21,0
0.024345,-0.00022697,0,2.42,1.21,0
0.021977,-0.00020568,0,2.43,1.21,0
0.019807,-0.00018435,0,2.44,1.21,0
0.017822,-0.00016358,0,2.45,1.21,0
0.016012,-0.00014376,0,2.46,1.21,0
0.014364,-0.0001252,0,2.47,1.21,0
0.012867,-0.00010807,0,2.48,1.21,0
0.01151,-9.2465e-05,0,2.49,1.21,0
0.010282,-7.8408e-05,0,2.5,1.21,0
0.0091724,-6.5876e-05,0,2.51,1.21,0
0.0081723,-5.4809e-05,0,2.52,1.21,0
0.007272,-4.5126e-05,0,2.53,1.21,0
0.006463,-3.6721e-05,0,2.54,1.21,0
0.0057371,-2.9482e-05,0,2.55,1.21,0
0.0050868,-2.3297e-05,0,2.56,1.21,0
0.0045051,-1.8052e-05,0,2.57,1.21,0
0.0039855,-1.3644e-05,0,2.58,1.21,0
0.0035219,-9.9746e-06,0,2.59,1.21,0
0.003109,-6.9479e-06,0,2.6,1.21,0
0.0027417,-4.4752e-06,0,2.61,1.21,0
0.0024153,-2.4744e-06,0,2.62,1.21,0
0.0021257,-8.7752e-07,0,2.63,1.21,0
0.001869,3.7458e-07,0,2.64,1.21,0
0.0016417,1.3372e-06,0,2.65,1.21,0
0.0014408,2.0597e-06,0,2.66,1.21,0
0.0012633,2.5848e-06,0,2.67,1.21,0
0.0011067,2.9467e-06,0,2.68,1.21,0
0.00096862,3.1762e-06,0,2.69,1.21,0
0.00084707,3.2999e-06,0,2.7,1.21,0
0.00074015,3.3375e-06,0,2.71,1.21,0
0.00064618,3.3076e-06,0,2.72,1.21,0
0.00056369,3.2262e-06,0,2.73,1.21,0
0.00049133,3.1062e-06,0,2.74,1.21,0
0.0004279,2.9591e-06,0,2.75,1.21,0
0.00037237,2.7936e-06,0,2.76,1.21,0
0.00032378,2.6176e-06,0,2.77,1.21,0
0.0002813,2.4374e-06,0,2.78,1.21,0
0.00024419,2.2574e-06,0,2.79,1.21,0
0.0002118,2.0811e-06,0,2.8,1.21,0
0.00018354,1.9109e-06,0,2.81,1.21,0
0.00015889,1.7483e-06,0,2.82,1.21,0
0.00013741,1.5945e-06,0,2.83,1.21,0
0.00011869,1.4501e-06,0,2.84,1.21,0
0.00010238,1.3154e-06,0,2.85,1.21,0
8.8169e-05,1.1905e-06,0,2.86,1.21,0
7.5776e-05,1.0752e-06,0,2.87,1.21,0
6.496e-05,9.6903e-07,0,2.88,1.21,0
5.5507e-05,8.716e-07,0,2.89,1.21,0
4.7227e-05,7.823e-07,0,2.9,1.21,0
3.9955e-05,7.0043e-07,0,2.91,1.21,0
3.3541e-05,6.2512e-07,0,2.92,1.21,0
2.7854e-05,5.5524e-07,0,2.93,1.21,0
2.2777e-05,4.8943e-07,0,2.94,1.21,0
1.8207e-05,4.2583e-07,0,2.95,1.21,0
1.4049e-05,3.6187e-07,0,2.96,1.21,0
1.022e-05,2.9379e-07,0,2.97,1.21,0
6.6453e-06,2.1627e-07,0,2.98,1.21,0
3.2583e-06,1.2179e-07,0,2.99,1.21,0
0,0,0,3,1.21,0
0.035982,0.00053804,0,2.38,1.22,0
0.032722,0.00046311,0,2.39,1.22,0
0.029701,0.00040083,0,2.4,1.22,0
0.02691,0.00034899,0,2.41,1.22,0
0.024337,0.00030565,0,2.42,1.22,0
0.021972,0.00026932,0,2.43,1.22,0
0.019804,0.0002387,0,2.44,1.22,0
0.017821,0.00021275,0,2.45,1.22,0
0.016012,0.00019059,0,2.46,1.22,0
0.014364,0.00017151,0,2.47,1.22,0
0.012868,0.00015494,0,2.48,1.22,0
0.011511,0.00014041,0,2.49,1.22,0
0.010282,0.00012757,0,2.5,1.22,0
0.0091729,0.00011612,0,2.51,1.22,0
0.0081726,0.00010582,0,2.52,1.22,0
0.0072721,9.6506e-05,0,2.53,1.22,0
0.0064629,8.8038e-05,0,2.54,1.22,0
0.0057368,8.0306e-05,0,2.55,1.22,0
0.0050863,7.3223e-05,0,2.56,1.22,0
0.0045044,6.672e-05,0,2.57,1.22,0
0.0039847,6.0736e-05,0,2.58,1.22,0
0.003521,5.523e-05,0,2.59,1.22,0
0.0031081,5.0161e-05,0,2.6,1.22,0
0.0027407,4.5499e-05,0,2.61,1.22,0
0.0024142,4.1216e-05,0,2.62,1.22,0
0.0021246,3.7286e-05,0,2.63,1.22,0
0.0018679,3.3681e-05,0,2.64,1.22,0
0.0016406,3.038e-05,0,2.65,1.22,0
0.0014397,2.7364e-05,0,2.66,1.22,0
0.0012622,2.4614e-05,0,2.67,1.22,0
0.0011056,2.211e-05,0,2.68,1.22,0
0.00096763,1.9832e-05,0,2.69,1.22,0
0.00084613,1.7765e-05,0,2.7,1.22,0
0.00073926,1.5892e-05,0,2.71,1.22,0
0.00064535,1.4195e-05,0,2.72,1.22,0
0.00056291,1.266e-05,0,2.73,1.22,0
0.0004906,1.1276e-05,0,2.74,1.22,0
0.00042723,1.0029e-05,0,2.75,1.22,0
0.00037175,8.9081e-06,0,2.76,1.22,0
0.00032321,7.9022e-06,0,2.77,1.22,0
0.00028078,7.0018e-06,0,2.78,1.22,0
0.00024371,6.1976e-06,0,2.79,1.22,0
0.00021136,5.4809e-06,0,2.8,1.22,0
0.00018314,4.8431e-06,0,2.81,1.22,0
0.00015853,4.2762e-06,0,2.82,1.22,0
0.00013709,3.773e-06,0,2.83,1.22,0
0.0001184,3.327e-06,0,2.84,1.22,0
0.00010212,2.9323e-06,0,2.85,1.22,0
8.7934e-05,2.5834e-06,0,2.86,1.22,0
7.5565e-05,2.2754e-06,0,2.87,1.22,0
6.4772e-05,2.0035e-06,0,2.88,1.22,0
5.534e-05,1.7636e-06,0,2.89,1.22,0
4.7081e-05,1.5518e-06,0,2.9,1.22,0
3.9826e-05,1.3643e-06,0,2.91,1.22,0
3.3428e-05,1.1975e-06,0,2.92,1.22,0
2.7757e-05,1.0476e-06,0,2.93,1.22,0
2.2695e-05,9.1063e-07,0,2.94,1.22,0
1.8138e-05,7.8214e-07,0,2.95,1.22,0
1.3994e-05,6.5653e-07,0,2.96,1.22,0
1.0178e-05,5.2662e-07,0,2.97,1.22,0
6.6163e-06,3.8299e-07,0,2.98,1.22,0
3.2432e-06,2.1305e-07,0,2.99,1.22,0
0,0,0,3,1.22,0
0.032615,0.0012317,0,2.39,1.23,0
0.029609,0.0010893,0,2.4,1.23,0
0.02683,0.00096481,0,2.41,1.23,0
0.024268,0.00085573,0,2.42,1.23,0
0.021912,0.00075997,0,2.43,1.23,0
0.019751,0.00067576,0,2.44,1.23,0
0.017775,0.00060157,0,2.45,1.23,0
0.015971,0.00053607,0,2.46,1.23,0
0.014329,0.0004781,0,2.47,1.23,0
0.012836,0.00042671,0,2.48,1.23,0
0.011482,0.00038104,0,2.49,1.23,0
0.010257,0.00034039,0,2.5,1.23,0
0.0091504,0.00030415,0,2.51,1.23,0
0.0081524,0.00027176,0,2.52,1.23,0
0.007254,0.00024281,0,2.53,1.23,0
0.0064466,0.00021689,0,2.54,1.23,0
0.0057221,0.00019368,0,2.55,1.23,0
0.0050731,0.00017288,0,2.56,1.23,0
0.0044925,0.00015424,0,2.57,1.23,0
0.0039739,0.00013752,0,2.58,1.23,0
0.0035114,0.00012253,0,2.59,1.23,0
0.0030993,0.00010909,0,2.6,1.23,0
0.0027328,9.706e-05,0,2.61,1.23,0
0.0024072,8.6287e-05,0,2.62,1.23,0
0.0021182,7.6647e-05,0,2.63,1.23,0
0.0018621,6.8028e-05,0,2.64,1.23,0
0.0016355,6.0326e-05,0,2.65,1.23,0
0.001435,5.345e-05,0,2.66,1.23,0
0.001258,4.732e-05,0,2.67,1.23,0
0.0011019,4.1858e-05,0,2.68,1.23,0
0.00096427,3.6994e-05,0,2.69,1.23,0
0.00084312,3.2666e-05,0,2.7,1.23,0
0.00073657,2.8821e-05,0,2.71,1.23,0
0.00064295,2.5405e-05,0,2.72,1.23,0
0.00056076,2.2373e-05,0,2.73,1.23,0
0.00048868,1.9685e-05,0,2.74,1.23,0
0.00042552,1.7304e-05,0,2.75,1.23,0
0.00037023,1.5199e-05,0,2.76,1.23,0
0.00032186,1.3338e-05,0,2.77,1.23,0
0.00027958,1.1696e-05,0,2.78,1.23,0
0.00024265,1.0249e-05,0,2.79,1.23,0
0.00021042,8.976e-06,0,2.8,1.23,0
0.00018231,7.8567e-06,0,2.81,1.23,0
0.0001578,6.8737e-06,0,2.82,1.23,0
0.00013644,6.011e-06,0,2.83,1.23,0
0.00011783,5.2548e-06,0,2.84,1.23,0
0.00010162,4.5927e-06,0,2.85,1.23,0
8.749e-05,4.0135e-06,0,2.86,1.23,0
7.5176e-05,3.5073e-06,0,2.87,1.23,0
6.4432e-05,3.0651e-06,0,2.88,1.23,0
5.5044e-05,2.6788e-06,0,2.89,1.23,0
4.6823e-05,2.3411e-06,0,2.9,1.23,0
3.9603e-05,2.045e-06,0,2.91,1.23,0
3.3238e-05,1.7842e-06,0,2.92,1.23,0
2.7595e-05,1.5522e-06,0,2.93,1.23,0
2.256e-05,1.3423e-06,0,2.94,1.23,0
1.8028e-05,1.1472e-06,0,2.95,1.23,0
1.3906e-05,9.5836e-07,0,2.96,1.23,0
1.0112e-05,7.6506e-07,0,2.97,1.23,0
6.5721e-06,5.5367e-07,0,2.98,1.23,0
3.2207e-06,3.0646e-07,0,2.99,1.23,0
0,0,0,3,1.23,0
0.029439,0.0017965,0,2.4,1.24,0
0.02668,0.0015975,0,2.41,1.24,0
0.024135,0.001421,0,2.42,1.24,0
0.021795,0.0012643,0,2.43,1.24,0
0.019647,0.0011251,0,2.44,1.24,0
0.017683,0.0010014,0,2.45,1.24,0
0.015889,0.00089131,0,2.46,1.24,0
0.014256,0.00079338,0,2.47,1.24,0
0.012771,0.00070617,0,2.48,1.24,0
0.011424,0.00062848,0,2.49,1.24,0
0.010205,0.00055923,0,2.5,1.24,0
0.0091042,0.00049747,0,2.51,1.24,0
0.0081111,0.00044238,0,2.52,1.24,0
0.0072171,0.00039321,0,2.53,1.24,0
0.0064136,0.00034934,0,2.54,1.24,0
0.0056927,0.00031021,0,2.55,1.24,0
0.0050468,0.0002753,0,2.56,1.24,0
0.004469,0.00024416,0,2.57,1.24,0
0.003953,0.0002164,0,2.58,1.24,0
0.0034927,0.00019166,0,2.59,1.24,0
0.0030826,0.00016962,0,2.6,1.24,0
0.0027179,0.00015001,0,2.61,1.24,0
0.0023939,0.00013257,0,2.62,1.24,0
0.0021064,0.00011706,0,2.63,1.24,0
0.0018516,0.00010328,0,2.64,1.24,0
0.0016261,9.1058e-05,0,2.65,1.24,0
0.0014267,8.0218e-05,0,2.66,1.24,0
0.0012507,7.0615e-05,0,2.67,1.24,0
0.0010953,6.2115e-05,0,2.68,1.24,0
0.00095847,5.4595e-05,0,2.69,1.24,0
0.00083798,4.7947e-05,0,2.7,1.24,0
0.00073201,4.2076e-05,0,2.71,1.24,0
0.00063891,3.6895e-05,0,2.72,1.24,0
0.00055719,3.2327e-05,0,2.73,1.24,0
0.00048553,2.8301e-05,0,2.74,1.24,0
0.00042274,2.4758e-05,0,2.75,1.24,0
0.00036778,2.1643e-05,0,2.76,1.24,0
0.0003197,1.8906e-05,0,2.77,1.24,0
0.00027768,1.6504e-05,0,2.78,1.24,0
0.00024098,1.4398e-05,0,2.79,1.24,0
0.00020895,1.2554e-05,0,2.8,1.24,0
0.00018102,1.0941e-05,0,2.81,1.24,0
0.00015667,9.5312e-06,0,2.82,1.24,0
0.00013545,8.3003e-06,0,2.83,1.24,0
0.00011696,7.2265e-06,0,2.84,1.24,0
0.00010086,6.2904e-06,0,2.85,1.24,0
8.6832e-05,5.4754e-06,0,2.86,1.24,0
7.4603e-05,4.7664e-06,0,2.87,1.24,0
6.3934e-05,4.1498e-06,0,2.88,1.24,0
5.4613e-05,3.6138e-06,0,2.89,1.24,0
4.6452e-05,3.1472e-06,0,2.9,1.24,0
3.9285e-05,2.7402e-06,0,2.91,1.24,0
3.2967e-05,2.3833e-06,0,2.92,1.24,0
2.7367e-05,2.0672e-06,0,2.93,1.24,0
2.237e-05,1.7828e-06,0,2.94,1.24,0
1.7874e-05,1.5197e-06,0,2.95,1.24,0
1.3785e-05,1.2662e-06,0,2.96,1.24,0
1.0022e-05,1.0082e-06,0,2.97,1.24,0
6.5123e-06,7.277e-07,0,2.98,1.24,0
3.1905e-06,4.0168e-07,0,2.99,1.24,0
0,0,0,3,1.24,0
0.026458,0.0022445,0,2.41,1.25,0
0.023938,0.0019992,0,2.42,1.25,0
0.021619,0.0017803,0,2.43,1.25,0
0.019491,0.0015848,0,2.44,1.25,0
0.017543,0.0014104,0,2.45,1.25,0
0.015765,0.0012549,0,2.46,1.25,0
0.014144,0.001116,0,2.47,1.25,0
0.012672,0.00099219,0,2.48,1.25,0
0.011336,0.00088172,0,2.49,1.25,0
0.010126,0.00078319,0,2.5,1.25,0
0.0090336,0.00069532,0,2.51,1.25,0
0.0080482,0.00061696,0,2.52,1.25,0
0.007161,0.00054711,0,2.53,1.25,0
0.0063636,0.00048486,0,2.54,1.25,0
0.0056481,0.00042942,0,2.55,1.25,0
0.0050071,0.00038006,0,2.56,1.25,0
0.0044337,0.00033613,0,2.57,1.25,0
0.0039215,0.00029706,0,2.58,1.25,0
0.0034647,0.00026234,0,2.59,1.25,0
0.0030578,0.0002315,0,2.6,1.25,0
0.0026958,0.00020413,0,2.61,1.25,0
0.0023743,0.00017986,0,2.62,1.25,0
0.002089,0.00015835,0,2.63,1.25,0
0.0018362,0.00013931,0,2.64,1.25,0
0.0016125,0.00012245,0,2.65,1.25,0
0.0014147,0.00010756,0,2.66,1.25,0
0.00124,9.4407e-05,0,2.67,1.25,0
0.0010859,8.28e-05,0,2.68,1.25,0
0.00095015,7.2564e-05,0,2.69,1.25,0
0.00083064,6.3545e-05,0,2.7,1.25,0
0.00072555,5.5605e-05,0,2.71,1.25,0
0.00063322,4.8621e-05,0,2.72,1.25,0
0.00055218,4.2483e-05,0,2.73,1.25,0
0.00048112,3.7091e-05,0,2.74,1.25,0
0.00041887,3.2361e-05,0,2.75,1.25,0
0.00036438,2.8214e-05,0,2.76,1.25,0
0.00031672,2.4582e-05,0,2.77,1.25,0
0.00027507,2.1404e-05,0,2.78,1.25,0
0.00023869,1.8626e-05,0,2.79,1.25,0
0.00020695,1.6199e-05,0,2.8,1.25,0
0.00017927,1.4083e-05,0,2.81,1.25,0
0.00015514,1.2238e-05,0,2.82,1.25,0
0.00013412,1.0632e-05,0,2.83,1.25,0
0.0001158,9.2342e-06,0,2.84,1.25,0
9.9852e-05,8.019e-06,0,2.85,1.25,0
8.5955e-05,6.9636e-06,0,2.86,1.25,0
7.3843e-05,6.0478e-06,0,2.87,1.25,0
6.3277e-05,5.2536e-06,0,2.88,1.25,0
5.4046e-05,4.5649e-06,0,2.89,1.25,0
4.5965e-05,3.9672e-06,0,2.9,1.25,0
3.8869e-05,3.4471e-06,0,2.91,1.25,0
3.2614e-05,2.9923e-06,0,2.92,1.25,0
2.7071e-05,2.5908e-06,0,2.93,1.25,0
2.2126e-05,2.2304e-06,0,2.94,1.25,0
1.7676e-05,1.8982e-06,0,2.95,1.25,0
1.363e-05,1.579e-06,0,2.96,1.25,0
9.9077e-06,1.2552e-06,0,2.97,1.25,0
6.4366e-06,9.0442e-07,0,2.98,1.25,0
3.1527e-06,4.9837e-07,0,2.99,1.25,0
0,0,0,3,1.25,0
0.023674,0.0025877,0,2.42,1.26,0
0.021383,0.0023055,0,2.43,1.26,0
0.01928,0.0020529,0,2.44,1.26,0
0.017355,0.0018271,0,2.45,1.26,0
0.015596,0.0016251,0,2.46,1.26,0
0.013994,0.0014447,0,2.47,1.26,0
0.012537,0.0012835,0,2.48,1.26,0
0.011216,0.0011397,0,2.49,1.26,0
0.010019,0.0010113,0,2.5,1.26,0
0.0089382,0.00089683,0,2.51,1.26,0
0.0079631,0.00079478,0,2.52,1.26,0
0.0070851,0.00070385,0,2.53,1.26,0
0.006296,0.00062287,0,2.54,1.26,0
0.0055879,0.00055081,0,2.55,1.26,0
0.0049536,0.00048672,0,2.56,1.26,0
0.0043861,0.00042976,0,2.57,1.26,0
0.0038793,0.00037917,0,2.58,1.26,0
0.0034272,0.00033428,0,2.59,1.26,0
0.0030245,0.00029448,0,2.6,1.26,0
0.0026664,0.00025921,0,2.61,1.26,0
0.0023482,0.00022798,0,2.62,1.26,0
0.002066,0.00020036,0,2.63,1.26,0
0.0018158,0.00017594,0,2.64,1.26,0
0.0015945,0.00015438,0,2.65,1.26,0
0.0013988,0.00013536,0,2.66,1.26,0
0.001226,0.00011859,0,2.67,1.26,0
0.0010736,0.00010383,0,2.68,1.26,0
0.00093928,9.0828e-05,0,2.69,1.26,0
0.00082107,7.9396e-05,0,2.7,1.26,0
0.00071713,6.9352e-05,0,2.71,1.26,0
0.00062583,6.0534e-05,0,2.72,1.26,0
0.00054569,5.2798e-05,0,2.73,1.26,0
0.00047544,4.6018e-05,0,2.74,1.26,0
0.00041389,4.0081e-05,0,2.75,1.26,0
0.00036001,3.4886e-05,0,2.76,1.26,0
0.0003129,3.0344e-05,0,2.77,1.26,0
0.00027173,2.6378e-05,0,2.78,1.26,0
0.00023578,2.2917e-05,0,2.79,1.26,0
0.00020441,1.9899e-05,0,2.8,1.26,0
0.00017705,1.7271e-05,0,2.81,1.26,0
0.00015321,1.4985e-05,0,2.82,1.26,0
0.00013244,1.2997e-05,0,2.83,1.26,0
0.00011434,1.127e-05,0,2.84,1.26,0
9.8584e-05,9.7714e-06,0,2.85,1.26,0
8.4856e-05,8.4721e-06,0,2.86,1.26,0
7.2892e-05,7.3465e-06,0,2.87,1.26,0
6.2456e-05,6.3721e-06,0,2.88,1.26,0
5.334e-05,5.5285e-06,0,2.89,1.26,0
4.536e-05,4.7977e-06,0,2.9,1.26,0
3.8354e-05,4.163e-06,0,2.91,1.26,0
3.2179e-05,3.609e-06,0,2.92,1.26,0
2.6707e-05,3.1208e-06,0,2.93,1.26,0
2.1825e-05,2.6836e-06,0,2.94,1.26,0
1.7433e-05,2.2811e-06,0,2.95,1.26,0
1.3441e-05,1.8955e-06,0,2.96,1.26,0
9.7685e-06,1.505e-06,0,2.97,1.26,0
6.3449e-06,1.0831e-06,0,2.98,1.26,0
3.107e-06,5.9614e-07,0,2.99,1.26,0
0,0,0,3,1.26,0
0.019015,0.0025273,0,2.44,1.27,0
0.017118,0.0022493,0,2.45,1.27,0
0.015384,0.0020005,0,2.46,1.27,0
0.013804,0.0017779,0,2.47,1.27,0
0.012368,0.0015789,0,2.48,1.27,0
0.011064,0.0014012,0,2.49,1.27,0
0.0098841,0.0012426,0,2.5,1.27,0
0.0088175,0.0011011,0,2.51,1.27,0
0.0078555,0.00097504,0,2.52,1.27,0
0.0069893,0.00086273,0,2.53,1.27,0
0.0062107,0.00076276,0,2.54,1.27,0
0.0055121,0.00067385,0,2.55,1.27,0
0.0048862,0.00059482,0,2.56,1.27,0
0.0043263,0.00052464,0,2.57,1.27,0
0.0038262,0.00046237,0,2.58,1.27,0
0.0033801,0.00040717,0,2.59,1.27,0
0.0029828,0.00035827,0,2.6,1.27,0
0.0026295,0.00031499,0,2.61,1.27,0
0.0023156,0.00027671,0,2.62,1.27,0
0.0020371,0.00024289,0,2.63,1.27,0
0.0017904,0.00021304,0,2.64,1.27,0
0.001572,0.00018671,0,2.65,1.27,0
0.001379,0.0001635,0,2.66,1.27,0
0.0012086,0.00014307,0,2.67,1.27,0
0.0010582,0.0001251,0,2.68,1.27,0
0.0009258,0.00010931,0,2.69,1.27,0
0.00080924,9.5432e-05,0,2.7,1.27,0
0.00070675,8.3257e-05,0,2.71,1.27,0
0.00061672,7.2582e-05,0,2.72,1.27,0
0.00053771,6.323e-05,0,2.73,1.27,0
0.00046844,5.5044e-05,0,2.74,1.27,0
0.00040777,4.7885e-05,0,2.75,1.27,0
0.00035467,4.163e-05,0,2.76,1.27,0
0.00030823,3.6168e-05,0,2.77,1.27,0
0.00026765,3.1404e-05,0,2.78,1.27,0
0.00023223,2.7252e-05,0,2.79,1.27,0
0.00020131,2.3636e-05,0,2.8,1.27,0
0.00017436,2.0491e-05,0,2.81,1.27,0
0.00015087,1.7758e-05,0,2.82,1.27,0
0.0001304,1.5385e-05,0,2.83,1.27,0
0.00011258,1.3325e-05,0,2.84,1.27,0
9.7054e-05,1.154e-05,0,2.85,1.27,0
8.3532e-05,9.9946e-06,0,2.86,1.27,0
7.1749e-05,8.6571e-06,0,2.87,1.27,0
6.1471e-05,7.5006e-06,0,2.88,1.27,0
5.2494e-05,6.5006e-06,0,2.89,1.27,0
4.4637e-05,5.6353e-06,0,2.9,1.27,0
3.7739e-05,4.8849e-06,0,2.91,1.27,0
3.1659e-05,4.2307e-06,0,2.92,1.27,0
2.6273e-05,3.6551e-06,0,2.93,1.27,0
2.1468e-05,3.1403e-06,0,2.94,1.27,0
1.7145e-05,2.6671e-06,0,2.95,1.27,0
1.3217e-05,2.2143e-06,0,2.96,1.27,0
9.6043e-06,1.7566e-06,0,2.97,1.27,0
6.237e-06,1.2632e-06,0,2.98,1.27,0
3.0534e-06,6.946e-07,0,2.99,1.27,0
0,0,0,3,1.27,0
0.016831,0.0026753,0,2.45,1.28,0
0.015127,0.0023791,0,2.46,1.28,0
0.013575,0.002114,0,2.47,1.28,0
0.012162,0.001877,0,2.48,1.28,0
0.010881,0.0016651,0,2.49,1.28,0
0.0097202,0.001476,0,2.5,1.28,0
0.0086713,0.0013073,0,2.51,1.28,0
0.0077252,0.0011569,0,2.52,1.28,0
0.0068732,0.001023,0,2.53,1.28,0
0.0061074,0.00090389,0,2.54,1.28,0
0.0054203,0.00079796,0,2.55,1.28,0
0.0048046,0.00070386,0,2.56,1.28,0
0.0042539,0.00062034,0,2.57,1.28,0
0.003762,0.00054628,0,2.58,1.28,0
0.0033233,0.00048066,0,2.59,1.28,0
0.0029325,0.00042258,0,2.6,1.28,0
0.002585,0.00037122,0,2.61,1.28,0
0.0022763,0.00032583,0,2.62,1.28,0
0.0020025,0.00028576,0,2.63,1.28,0
0.0017598,0.00025042,0,2.64,1.28,0
0.0015451,0.00021928,0,2.65,1.28,0
0.0013553,0.00019186,0,2.66,1.28,0
0.0011877,0.00016773,0,2.67,1.28,0
0.0010399,0.00014653,0,2.68,1.28,0
0.00090971,0.00012792,0,2.69,1.28,0
0.00079511,0.00011158,0,2.7,1.28,0
0.00069436,9.7257e-05,0,2.71,1.28,0
0.00060587,8.4711e-05,0,2.72,1.28,0
0.00052822,7.3731e-05,0,2.73,1.28,0
0.00046014,6.4129e-05,0,2.74,1.28,0
0.00040051,5.574e-05,0,2.75,1.28,0
0.00034833,4.8416e-05,0,2.76,1.28,0
0.0003027,4.2028e-05,0,2.77,1.28,0
0.00026284,3.646e-05,0,2.78,1.28,0
0.00022803,3.1613e-05,0,2.79,1.28,0
0.00019766,2.7395e-05,0,2.8,1.28,0
0.00017119,2.373e-05,0,2.81,1.28,0
0.00014811,2.0547e-05,0,2.82,1.28,0
0.00012801,1.7785e-05,0,2.83,1.28,0
0.0001105,1.5391e-05,0,2.84,1.28,0
9.5258e-05,1.3318e-05,0,2.85,1.28,0
8.198e-05,1.1525e-05,0,2.86,1.28,0
7.041e-05,9.9739e-06,0,2.87,1.28,0
6.032e-05,8.6342e-06,0,2.88,1.28,0
5.1507e-05,7.477e-06,0,2.89,1.28,0
4.3793e-05,6.4766e-06,0,2.9,1.28,0
3.7022e-05,5.6098e-06,0,2.91,1.28,0
3.1055e-05,4.855e-06,0,2.92,1.28,0
2.5768e-05,4.1915e-06,0,2.93,1.28,0
2.1053e-05,3.5986e-06,0,2.94,1.28,0
1.6812e-05,3.0544e-06,0,2.95,1.28,0
1.2959e-05,2.5342e-06,0,2.96,1.28,0
9.4149e-06,2.0091e-06,0,2.97,1.28,0
6.1128e-06,1.4437e-06,0,2.98,1.28,0
2.992e-06,7.9334e-07,0,2.99,1.28,0
0,0,0,3,1.28,0
0.014826,0.0027594,0,2.46,1.29,0
0.013305,0.0024516,0,2.47,1.29,0
0.011921,0.0021763,0,2.48,1.29,0
0.010665,0.0019301,0,2.49,1.29,0
0.0095275,0.0017104,0,2.5,1.29,0
0.0084994,0.0015143,0,2.51,1.29,0
0.0075719,0.0013396,0,2.52,1.29,0
0.0067368,0.001184,0,2.53,1.29,0
0.0059861,0.0010456,0,2.54,1.29,0
0.0053124,0.00092258,0,2.55,1.29,0
0.0047089,0.00081334,0,2.56,1.29,0
0.004169,0.00071641,0,2.57,1.29,0
0.0036868,0.0006305,0,2.58,1.29,0
0.0032567,0.00055443,0,2.59,1.29,0
0.0028736,0.00048713,0,2.6,1.29,0
0.0025329,0.00042765,0,2.61,1.29,0
0.0022303,0.00037512,0,2.62,1.29,0
0.0019619,0.00032877,0,2.63,1.29,0
0.0017241,0.00028792,0,2.64,1.29,0
0.0015136,0.00025194,0,2.65,1.29,0
0.0013276,0.00022029,0,2.66,1.29,0
0.0011634,0.00019246,0,2.67,1.29,0
0.0010186,0.00016802,0,2.68,1.29,0
0.00089097,0.00014657,0,2.69,1.29,0
0.00077868,0.00012777,0,2.7,1.29,0
0.00067997,0.00011129,0,2.71,1.29,0
0.00059327,9.6867e-05,0,2.72,1.29,0
0.0005172,8.4254e-05,0,2.73,1.29,0
0.00045051,7.3232e-05,0,2.74,1.29,0
0.00039211,6.3608e-05,0,2.75,1.29,0
0.000341,5.5214e-05,0,2.76,1.29,0
0.00029631,4.7896e-05,0,2.77,1.29,0
0.00025727,4.1524e-05,0,2.78,1.29,0
0.00022319,3.5979e-05,0,2.79,1.29,0
0.00019345,3.1159e-05,0,2.8,1.29,0
0.00016753,2.6972e-05,0,2.81,1.29,0
0.00014494,2.3338e-05,0,2.82,1.29,0
0.00012526,2.0188e-05,0,2.83,1.29,0
0.00010812,1.7459e-05,0,2.84,1.29,0
9.3198e-05,1.5097e-05,0,2.85,1.29,0
8.0201e-05,1.3055e-05,0,2.86,1.29,0
6.8877e-05,1.1291e-05,0,2.87,1.29,0
5.9002e-05,9.7682e-06,0,2.88,1.29,0
5.0377e-05,8.4535e-06,0,2.89,1.29,0
4.2829e-05,7.3178e-06,0,2.9,1.29,0
3.6204e-05,6.3346e-06,0,2.91,1.29,0
3.0366e-05,5.479e-06,0,2.92,1.29,0
2.5194e-05,4.7276e-06,0,2.93,1.29,0
2.0582e-05,4.0567e-06,0,2.94,1.29,0
1.6434e-05,3.4414e-06,0,2.95,1.29,0
1.2665e-05,2.8537e-06,0,2.96,1.29,0
9.2003e-06,2.2612e-06,0,2.97,1.29,0
5.9724e-06,1.624e-06,0,2.98,1.29,0
2.9226e-06,8.9194e-07,0,2.99,1.29,0
0,0,0,3,1.29,0
0.012994,0.0027889,0,2.47,1.3,0
0.011643,0.0024754,0,2.48,1.3,0
0.010417,0.002195,0,2.49,1.3,0
0.0093058,0.0019446,0,2.5,1.3,0
